id,user_id,name,apellido,email,location,rating,comment,fecha_nacimiento,lugar_vivienda,fecha_llegada,fecha_salida
6991,6991,Fernando,Moreno,fernando.moreno@example.com,Cerro de La Popa,1,Definitivamente un sitio para regresar y recomendar.,1973-01-22,Cali,2024-03-24,2024-04-01
6992,6992,Juan,Castro,juan.castro@example.com,Plaza Santo Domingo,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1972-08-05,Cali,2024-04-02,2024-04-07
6993,6993,Luis,Fernández,luis.fernández@example.com,Plaza Santo Domingo,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1997-12-22,Pereira,2024-06-16,2024-06-19
6994,6994,Luis,Pérez,luis.pérez@example.com,Playa Blanca,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1965-10-16,Cali,2024-07-25,2024-07-31
6995,6995,Sofía,Díaz,sofía.díaz@example.com,Plaza Santo Domingo,1,"Muy turístico, pero vale la pena cada segundo.",1977-09-09,Pereira,2024-06-09,2024-06-17
6996,6996,María,Gómez,maría.gómez@example.com,Playa Blanca,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1970-10-10,Bogotá,2024-05-25,2024-05-30
6997,6997,Sofía,Pérez,sofía.pérez@example.com,Museo del Oro Zenú,4,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1999-08-09,Ibagué,2023-06-02,2023-06-08
6998,6998,Daniela,Gómez,daniela.gómez@example.com,Islas del Rosario,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",2005-06-22,Cali,2024-02-17,2024-02-26
6999,6999,Luis,Díaz,luis.díaz@example.com,Muelle de los Pegasos,3,"Una experiencia maravillosa, las vistas son impresionantes.",1970-09-10,Cúcuta,2023-11-25,2023-12-05
7000,7000,Valentina,Martínez,valentina.martínez@example.com,Museo del Oro Zenú,4,"Un lugar increíble para visitar, lleno de historia y cultura.",1997-01-19,Ibagué,2024-06-28,2024-07-01
7001,7001,Andrea,Gutiérrez,andrea.gutiérrez@example.com,Museo del Oro Zenú,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1969-03-08,Pereira,2024-06-21,2024-06-30
7002,7002,María,Gómez,maría.gómez@example.com,Playa Blanca,3,"Una experiencia maravillosa, las vistas son impresionantes.",1997-01-08,Barranquilla,2024-09-07,2024-09-14
7003,7003,Daniela,Gómez,daniela.gómez@example.com,Ciudad Amurallada,1,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1961-04-12,Cali,2025-02-08,2025-02-15
7004,7004,Carlos,Martínez,carlos.martínez@example.com,Cerro de La Popa,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1997-01-13,Bucaramanga,2025-01-14,2025-01-17
7005,7005,Juan,Gómez,juan.gómez@example.com,Museo del Oro Zenú,5,Definitivamente un sitio para regresar y recomendar.,1997-04-28,Cúcuta,2023-04-13,2023-04-18
7006,7006,Daniela,Díaz,daniela.díaz@example.com,Cerro de La Popa,5,"Muy turístico, pero vale la pena cada segundo.",1992-08-23,Cúcuta,2024-07-27,2024-08-01
7007,7007,Luis,Gómez,luis.gómez@example.com,Castillo de San Felipe,5,"Un lugar increíble para visitar, lleno de historia y cultura.",1967-05-06,Cúcuta,2024-02-18,2024-02-27
7008,7008,María,Díaz,maría.díaz@example.com,Islas del Rosario,5,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,2003-07-06,Medellín,2023-10-08,2023-10-12
7009,7009,Daniela,Gómez,daniela.gómez@example.com,Museo del Oro Zenú,3,"La comida en los alrededores es deliciosa, pero un poco costosa.",1981-07-01,Barranquilla,2023-11-14,2023-11-19
7010,7010,Fernando,Moreno,fernando.moreno@example.com,Ciudad Amurallada,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1969-11-29,Manizales,2024-06-21,2024-06-29
7011,7011,Sofía,Pérez,sofía.pérez@example.com,Playa Blanca,5,Definitivamente un sitio para regresar y recomendar.,1969-03-24,Cali,2024-08-01,2024-08-08
7012,7012,Carlos,Pérez,carlos.pérez@example.com,Ciudad Amurallada,2,"La comida en los alrededores es deliciosa, pero un poco costosa.",1960-01-23,Medellín,2024-05-06,2024-05-13
7013,7013,Luis,Fernández,luis.fernández@example.com,Cerro de La Popa,4,"Muy turístico, pero vale la pena cada segundo.",2004-07-04,Medellín,2024-08-14,2024-08-16
7014,7014,Juan,Castro,juan.castro@example.com,Playa Blanca,1,"Muy turístico, pero vale la pena cada segundo.",1960-08-04,Bogotá,2023-12-01,2023-12-11
7015,7015,Daniela,Gómez,daniela.gómez@example.com,Muelle de los Pegasos,5,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1979-04-21,Santa Marta,2025-02-24,2025-02-25
7016,7016,María,Moreno,maría.moreno@example.com,Ciudad Amurallada,2,"Hermoso sitio, pero demasiada gente en temporada alta.",1965-04-04,Ibagué,2023-03-19,2023-03-25
7017,7017,Carlos,Castro,carlos.castro@example.com,Playa Blanca,1,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1991-03-03,Ibagué,2023-11-22,2023-11-28
7018,7018,Sofía,Martínez,sofía.martínez@example.com,Museo del Oro Zenú,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1970-12-31,Cúcuta,2023-04-09,2023-04-11
7019,7019,Carlos,Castro,carlos.castro@example.com,Playa Blanca,5,"Un lugar increíble para visitar, lleno de historia y cultura.",2004-11-23,Medellín,2024-05-27,2024-06-04
7020,7020,Juan,Moreno,juan.moreno@example.com,Cerro de La Popa,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1970-01-18,Bogotá,2023-11-07,2023-11-13
7021,7021,Luis,Gómez,luis.gómez@example.com,Muelle de los Pegasos,5,Definitivamente un sitio para regresar y recomendar.,1987-11-13,Ibagué,2023-02-21,2023-03-02
7022,7022,Pedro,Gómez,pedro.gómez@example.com,Cerro de La Popa,5,"Un lugar increíble para visitar, lleno de historia y cultura.",1997-03-23,Bucaramanga,2024-09-26,2024-10-01
7023,7023,Andrea,Castro,andrea.castro@example.com,Muelle de los Pegasos,1,"Muy turístico, pero vale la pena cada segundo.",1985-06-24,Bucaramanga,2023-06-11,2023-06-19
7024,7024,Carlos,López,carlos.lópez@example.com,Museo del Oro Zenú,4,"Una experiencia maravillosa, las vistas son impresionantes.",1998-04-13,Manizales,2025-01-23,2025-01-26
7025,7025,Daniela,Martínez,daniela.martínez@example.com,Museo del Oro Zenú,4,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1971-12-25,Cali,2024-03-23,2024-03-29
7026,7026,Fernando,Díaz,fernando.díaz@example.com,Castillo de San Felipe,5,"Un lugar increíble para visitar, lleno de historia y cultura.",1989-06-21,Bucaramanga,2023-08-28,2023-08-30
7027,7027,Sofía,Martínez,sofía.martínez@example.com,Muelle de los Pegasos,4,"Hermoso sitio, pero demasiada gente en temporada alta.",1967-05-28,Pereira,2023-10-08,2023-10-18
7028,7028,Andrea,Moreno,andrea.moreno@example.com,Museo del Oro Zenú,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1967-10-04,Cali,2023-11-02,2023-11-10
7029,7029,Fernando,Castro,fernando.castro@example.com,Muelle de los Pegasos,4,"Hermoso sitio, pero demasiada gente en temporada alta.",2003-06-19,Bucaramanga,2025-02-13,2025-02-18
7030,7030,María,Moreno,maría.moreno@example.com,Plaza Santo Domingo,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1988-05-31,Cúcuta,2023-12-07,2023-12-14
7031,7031,Sofía,Martínez,sofía.martínez@example.com,Playa Blanca,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1987-02-22,Medellín,2023-02-09,2023-02-12
7032,7032,María,Díaz,maría.díaz@example.com,Plaza Santo Domingo,2,"La comida en los alrededores es deliciosa, pero un poco costosa.",1992-07-22,Bucaramanga,2024-09-22,2024-09-28
7033,7033,María,López,maría.lópez@example.com,Ciudad Amurallada,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1995-05-21,Bogotá,2024-08-25,2024-08-29
7034,7034,Pedro,Moreno,pedro.moreno@example.com,Cerro de La Popa,4,"Un lugar increíble para visitar, lleno de historia y cultura.",1985-04-01,Barranquilla,2023-01-15,2023-01-22
7035,7035,Pedro,Pérez,pedro.pérez@example.com,Cerro de La Popa,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1970-03-10,Barranquilla,2023-02-08,2023-02-14
7036,7036,Juan,Castro,juan.castro@example.com,Plaza Santo Domingo,1,"Muy turístico, pero vale la pena cada segundo.",1996-03-01,Cali,2023-11-25,2023-12-05
7037,7037,Pedro,Díaz,pedro.díaz@example.com,Cerro de La Popa,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1976-12-27,Manizales,2023-06-08,2023-06-09
7038,7038,Juan,Díaz,juan.díaz@example.com,Playa Blanca,2,"Un lugar increíble para visitar, lleno de historia y cultura.",1965-09-06,Cúcuta,2023-05-04,2023-05-05
7039,7039,Fernando,Castro,fernando.castro@example.com,Cerro de La Popa,3,"Hermoso sitio, pero demasiada gente en temporada alta.",1968-01-05,Ibagué,2023-05-07,2023-05-17
7040,7040,Carlos,Rodríguez,carlos.rodríguez@example.com,Islas del Rosario,1,"Hermoso sitio, pero demasiada gente en temporada alta.",1991-08-02,Barranquilla,2024-09-29,2024-10-02
7041,7041,Juan,Martínez,juan.martínez@example.com,Museo del Oro Zenú,3,"Un lugar increíble para visitar, lleno de historia y cultura.",1968-08-26,Barranquilla,2025-01-24,2025-02-03
7042,7042,María,Fernández,maría.fernández@example.com,Playa Blanca,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1985-09-17,Bogotá,2024-10-16,2024-10-23
7043,7043,María,Rodríguez,maría.rodríguez@example.com,Ciudad Amurallada,2,Definitivamente un sitio para regresar y recomendar.,1974-02-02,Cúcuta,2024-03-16,2024-03-26
7044,7044,Carlos,Castro,carlos.castro@example.com,Cerro de La Popa,3,"Una experiencia maravillosa, las vistas son impresionantes.",1994-12-28,Barranquilla,2024-10-01,2024-10-05
7045,7045,Pedro,Gómez,pedro.gómez@example.com,Cerro de La Popa,2,"Muy turístico, pero vale la pena cada segundo.",1974-11-15,Medellín,2024-04-16,2024-04-22
7046,7046,Fernando,Gómez,fernando.gómez@example.com,Ciudad Amurallada,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1972-01-28,Barranquilla,2024-01-08,2024-01-15
7047,7047,Daniela,Gómez,daniela.gómez@example.com,Plaza Santo Domingo,1,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1968-10-25,Barranquilla,2024-10-24,2024-10-31
7048,7048,Andrea,Fernández,andrea.fernández@example.com,Ciudad Amurallada,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1974-02-07,Pereira,2024-01-13,2024-01-20
7049,7049,Fernando,Pérez,fernando.pérez@example.com,Castillo de San Felipe,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1972-09-03,Ibagué,2023-10-09,2023-10-11
7050,7050,Andrea,Rodríguez,andrea.rodríguez@example.com,Museo del Oro Zenú,2,"Muy turístico, pero vale la pena cada segundo.",2005-12-02,Cúcuta,2024-12-08,2024-12-13
7051,7051,Valentina,Gómez,valentina.gómez@example.com,Cerro de La Popa,2,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1988-03-31,Cali,2024-12-09,2024-12-10
7052,7052,Luis,Castro,luis.castro@example.com,Ciudad Amurallada,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1972-10-20,Barranquilla,2025-02-07,2025-02-17
7053,7053,María,Gómez,maría.gómez@example.com,Muelle de los Pegasos,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",2004-02-20,Manizales,2024-03-11,2024-03-18
7054,7054,Carlos,Martínez,carlos.martínez@example.com,Muelle de los Pegasos,3,"Un lugar increíble para visitar, lleno de historia y cultura.",1966-07-21,Santa Marta,2024-03-22,2024-03-29
7055,7055,Daniela,López,daniela.lópez@example.com,Castillo de San Felipe,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1997-03-10,Barranquilla,2023-06-24,2023-07-02
7056,7056,Fernando,Gómez,fernando.gómez@example.com,Muelle de los Pegasos,4,"Hermoso sitio, pero demasiada gente en temporada alta.",1979-03-28,Manizales,2024-04-30,2024-05-09
7057,7057,Sofía,Gómez,sofía.gómez@example.com,Plaza Santo Domingo,1,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1998-10-27,Barranquilla,2023-12-29,2024-01-05
7058,7058,Pedro,Martínez,pedro.martínez@example.com,Plaza Santo Domingo,5,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1987-12-09,Ibagué,2024-01-06,2024-01-13
7059,7059,Andrea,Gómez,andrea.gómez@example.com,Muelle de los Pegasos,1,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1994-02-28,Pereira,2024-11-01,2024-11-06
7060,7060,Andrea,Díaz,andrea.díaz@example.com,Playa Blanca,1,"Muy turístico, pero vale la pena cada segundo.",1995-07-02,Medellín,2024-11-26,2024-12-06
7061,7061,Fernando,Moreno,fernando.moreno@example.com,Plaza Santo Domingo,2,"Una experiencia maravillosa, las vistas son impresionantes.",1969-09-13,Bogotá,2023-06-27,2023-06-28
7062,7062,Daniela,Fernández,daniela.fernández@example.com,Plaza Santo Domingo,2,"Una experiencia maravillosa, las vistas son impresionantes.",1992-12-14,Cali,2024-02-03,2024-02-05
7063,7063,Andrea,Díaz,andrea.díaz@example.com,Islas del Rosario,2,"La comida en los alrededores es deliciosa, pero un poco costosa.",1994-09-01,Barranquilla,2023-07-15,2023-07-16
7064,7064,María,Castro,maría.castro@example.com,Playa Blanca,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1963-11-20,Santa Marta,2024-09-20,2024-09-29
7065,7065,Andrea,Fernández,andrea.fernández@example.com,Muelle de los Pegasos,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1985-09-05,Cúcuta,2023-02-15,2023-02-24
7066,7066,Juan,López,juan.lópez@example.com,Plaza Santo Domingo,4,"Un lugar increíble para visitar, lleno de historia y cultura.",2004-09-14,Cúcuta,2023-11-04,2023-11-14
7067,7067,Fernando,Gutiérrez,fernando.gutiérrez@example.com,Playa Blanca,1,"Muy turístico, pero vale la pena cada segundo.",1973-10-02,Bogotá,2024-08-01,2024-08-10
7068,7068,Pedro,López,pedro.lópez@example.com,Playa Blanca,2,"Una experiencia maravillosa, las vistas son impresionantes.",1982-01-26,Medellín,2024-06-26,2024-06-29
7069,7069,Juan,Gutiérrez,juan.gutiérrez@example.com,Cerro de La Popa,5,"La comida en los alrededores es deliciosa, pero un poco costosa.",1960-11-17,Barranquilla,2023-03-25,2023-03-28
7070,7070,Pedro,Pérez,pedro.pérez@example.com,Plaza Santo Domingo,2,"La comida en los alrededores es deliciosa, pero un poco costosa.",1979-12-09,Bogotá,2023-04-14,2023-04-24
7071,7071,Carlos,Castro,carlos.castro@example.com,Museo del Oro Zenú,5,"Muy turístico, pero vale la pena cada segundo.",2003-09-27,Pereira,2023-12-14,2023-12-19
7072,7072,Luis,Fernández,luis.fernández@example.com,Cerro de La Popa,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1960-08-01,Cúcuta,2025-01-21,2025-01-28
7073,7073,Daniela,Moreno,daniela.moreno@example.com,Museo del Oro Zenú,2,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1974-05-27,Bucaramanga,2024-03-20,2024-03-28
7074,7074,Andrea,Pérez,andrea.pérez@example.com,Muelle de los Pegasos,3,"Un lugar increíble para visitar, lleno de historia y cultura.",2005-01-19,Medellín,2023-11-28,2023-12-03
7075,7075,María,Martínez,maría.martínez@example.com,Islas del Rosario,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1999-03-11,Medellín,2023-01-04,2023-01-10
7076,7076,Sofía,Rodríguez,sofía.rodríguez@example.com,Castillo de San Felipe,1,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,2005-07-19,Barranquilla,2024-12-11,2024-12-18
7077,7077,Carlos,López,carlos.lópez@example.com,Plaza Santo Domingo,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1993-03-25,Barranquilla,2023-09-03,2023-09-07
7078,7078,Valentina,Rodríguez,valentina.rodríguez@example.com,Muelle de los Pegasos,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1990-02-10,Pereira,2023-08-24,2023-08-31
7079,7079,Pedro,López,pedro.lópez@example.com,Castillo de San Felipe,5,"Una experiencia maravillosa, las vistas son impresionantes.",1966-04-12,Pereira,2023-08-25,2023-09-04
7080,7080,Andrea,Gómez,andrea.gómez@example.com,Muelle de los Pegasos,3,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1988-01-17,Bogotá,2024-08-25,2024-09-02
7081,7081,Andrea,Moreno,andrea.moreno@example.com,Muelle de los Pegasos,1,Definitivamente un sitio para regresar y recomendar.,1971-04-15,Cali,2024-12-17,2024-12-19
7082,7082,Andrea,Pérez,andrea.pérez@example.com,Cerro de La Popa,2,"Muy turístico, pero vale la pena cada segundo.",1998-03-22,Cúcuta,2024-07-16,2024-07-17
7083,7083,Valentina,Moreno,valentina.moreno@example.com,Ciudad Amurallada,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",2000-01-31,Bogotá,2024-11-28,2024-12-05
7084,7084,Juan,Díaz,juan.díaz@example.com,Castillo de San Felipe,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1970-11-23,Bucaramanga,2023-12-16,2023-12-23
7085,7085,María,Pérez,maría.pérez@example.com,Islas del Rosario,5,Definitivamente un sitio para regresar y recomendar.,1972-09-16,Cali,2023-12-10,2023-12-16
7086,7086,Andrea,López,andrea.lópez@example.com,Museo del Oro Zenú,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1976-05-22,Ibagué,2023-06-03,2023-06-08
7087,7087,Carlos,Gutiérrez,carlos.gutiérrez@example.com,Ciudad Amurallada,2,Definitivamente un sitio para regresar y recomendar.,1990-02-16,Santa Marta,2023-03-04,2023-03-12
7088,7088,Carlos,López,carlos.lópez@example.com,Ciudad Amurallada,1,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1978-11-01,Barranquilla,2024-08-12,2024-08-20
7089,7089,Sofía,Castro,sofía.castro@example.com,Museo del Oro Zenú,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1975-03-25,Cali,2024-06-12,2024-06-15
7090,7090,Andrea,Rodríguez,andrea.rodríguez@example.com,Castillo de San Felipe,3,"Un lugar increíble para visitar, lleno de historia y cultura.",1983-09-03,Cali,2023-12-14,2023-12-23
7091,7091,María,Díaz,maría.díaz@example.com,Plaza Santo Domingo,1,"Muy turístico, pero vale la pena cada segundo.",1965-11-01,Cali,2025-01-23,2025-01-29
